Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_0007","O3","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_0007","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_0007_O3_THERM_49i","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_0008","NO2","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_0008","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_0008_NO2_THERM_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_0009","NOX as NO2","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_0009","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_0009_NOX_THERM_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_0010","CO","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_0010","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_0010_CO_THERM_","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_0020","C6H6","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_0020","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_0020_C6H6_THERM_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_5012","Pb in PM10","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_5012","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_5014","Cd in PM10","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_5014","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_5015","Ni in PM10","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_5015","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_5018","As in PM10","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_5018","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_5029","BaP in PM10","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_5029","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0004A","TR010441","ADANA-VALILIK","SPO-TR010441_6001","PM2.5","35.312400000","36.9992","25.0","m","urban","background","16/12/2008 00:00:00","","SAM-TR010441_6001","3.5","m","","","","","","","","","","0","","","","","ADANA","","","","","","","","","","SPP-TR010441_6001_PM2.5_THERM_","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0001","SO2","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0001","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0001_SO2_MON_EUR_ML9850","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0005","PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0005","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0005_PM10_METONE_BAM1020","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0007","O3","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0007","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0007_O3_MON_EUR_","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0008","NO2","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0008","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0008_NO2_MON_EUR_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0009","NOX as NO2","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0009","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0009_NOX_MON_EUR_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0010","CO","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0010","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0010_CO_MON_EUR_","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_0020","C6H6","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_0020","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_0020_C6H6_MON_EUR_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_5012","Pb in PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_5012","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_5012_PB_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ug.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_5014","Cd in PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_5014","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_5014_CD_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_5015","Ni in PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_5015","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_5015_NI_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_5018","As in PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_5018","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_5018_AS_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_5029","BaP in PM10","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_5029","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_5029_BAP_TECORA_2.3_AUTO","","","active","","","","","","","other","","ref","","2.5","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0005A","TR020141","ADIYAMAN","SPO-TR020141_6001","PM2.5","38.278300000","37.7606","675.0","m","urban","background","24/02/2005 00:00:00","","SAM-TR020141_6001","3.5","m","","","","","","","","","","0","","","","","ADIYAMAN","","","","","","","","","","SPP-TR020141_6001_PM2.5_MON_EUR_","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0001","SO2","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0001","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0001_SO2_MON_EUR_ML9850","","","automatic","UV-FL","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","60","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0005","PM10","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0005","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0005_PM10_METONE_BAM1020","","","automatic","BETA","","","","","","","","no","","0","ug.m-3","In preparation","In preparation","1","hour","1","hour","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0007","O3","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0007","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0007_O3_MON_EUR_","","","automatic","UV-P","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0008","NO2","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0008","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0008_NO2_MON_EUR_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0009","NOX as NO2","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0009","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0009_NOX_MON_EUR_","","","automatic","chemi","","","","","","","","ref","","0","ug.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0010","CO","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0010","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0010_CO_MON_EUR_","","","automatic","NDIR","","","","","","","","ref","","0","mg.m-3","In preparation","In preparation","1","minute","60","minute","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
"Türkiye","TR.UHKIA.AQD","2022","NET-TR001A","Turkey Air Quality Network","UTC+03","TR0006A","TR030141","AFYON","SPO-TR030141_0020","C6H6","30.542900000","38.7518","1028.0","m","urban","background","05/03/2005 00:00:00","31/12/2019 23:59:00","SAM-TR030141_0020","3.5","m","","","","","","","","","","0","","","","","AFYONKARAHISAR","","","","","","","","","","SPP-TR030141_0020_C6H6_MON_EUR_","","","passive","","","","","","","other","","ref","","0.05","ng.m-3","In preparation","In preparation","1","day","1","day","http://cdr.eionet.europa.eu/tr/eu/aqd/d/envzra7jw/TR_Flow_D_2022_v1.xml","25/09/2023 14:00:05"
